pathway	description	100-A	100-P	71-A	71-P	72-A	72-P	73-A	73-P	74-A	74-P	75-A	75-P	76-A	76-P	77-A	77-P	78-A	78-P	79-A	79-P	80-A	80-P	81-A	81-P	82-A	82-P	83-A	83-P	84-A	84-P	85-A	85-P	86-A	86-P	87-A	87-P	88-A	88-P	89-A	89-P	90-A	90-P	91-A	91-P	92-A	92-P	93-A	93-P	94-A	94-P	95-A	95-P	96-A	96-P	97-A	97-P	99-A	99-P	PCR-Blank1	PCR-Blank2	Positive1	Positive2	Reagent-Blank1	Reagent-Blank2
PWY1ZNC-1	assimilatory sulfate reduction IV	4740.836451914897	7044.607063607841	3620.4318428287033	1677.3884679506657	4348.580478695375	2179.0507995077705	2293.2444856556854	6629.647911373704	14223.725639829056	3699.217485804653	4943.056302639893	5337.7437583396495	85145.47350283174	67582.21419787053	31627.50169544723	15929.72184471972	36545.348900075776	25101.28780712856	22939.223979756734	24905.647304473587	21252.750270095807	38460.40722942234	25813.89651661772	42062.51022144295	4820.748373025753	7711.961637071549	3051.453419170643	9390.918066974133	116.66501789669336	3192.3554775536563	4247.23777944903	5728.37827189359	0.0	5475.460047925573	12809.469619916652	0.0	4019.856894575949	5804.831799502812	3606.722276811884	3395.523475511622	3868.154313883953	2425.2674984851387	2484.1751184510053	3023.572471445876	114.38521351246987	3394.40966847916	3508.899055227543	1907.114445499956	2708.752460989436	4208.672552841631	6829.26951038862	4924.917308004971	1452.661322500982	3314.376123064684	2272.304854074417	4895.94346672618	7.231043316641732	2654.846348801975	10307.830078081568	24626.22857142857	13369.819905034634	10033.27729968237	12826.001439850434	6350.857142857143
PWY3O-4107	NAD salvage pathway V (PNC V cycle)	17740.326313265396	25149.94428316299	12235.138726312516	12361.46437825883	11290.347993197973	11690.752058510438	9025.079378320894	17394.347817944872	7933.646667033156	7037.44550926231	11804.015303239852	15115.746175622946	669.4334841426567	2052.2728070769526	345.8150651723934	6762.59210840594	887.1596560172044	9782.143833318616	6472.5551512607735	15429.194425407764	10961.70050798616	1004.1846643111344	8544.95685303279	351.7881010044928	9754.150007198765	16527.14944913937	6037.7352193540055	4113.066570601724	5380.520064581545	13805.432002561352	8930.340067453937	10789.0645762964	0.0	7405.572038585144	14041.685059568226	27.677726276191	11706.368095812131	14529.430032294687	2119.2528237617894	7589.400239007676	8364.396881823764	6062.342814604621	5425.6318039277685	4897.912443441575	163.43812612381706	8290.548112445023	6192.547990833158	8085.910985792447	7714.224851306256	5572.535536976728	12268.23354202249	9871.100200631745	5421.4754993967845	13287.530939390044	9083.430495050436	15402.052176335892	149.63462829029172	14253.409119036422	3707.911899186389	7247.034274487372	3050.5048810028925	1382.9049500287454	10632.988816502042	318.9009682350943
PWY490-3	nitrate reduction VI (assimilatory)	6055.756010715983	3899.157477603589	1333.3502748249018	1965.091269553726	2382.2174527005645	1833.883312514817	1042.5428788588583	3360.599871476194	7670.260541834516	4487.017002638762	3040.235718813971	3425.08391582866	166.76776304308984	722.1615083662831	0.0	1647.4022401476996	48.12992850638681	2851.1044812160603	1027.388840971974	4326.9816704463165	540.3888571058501	180.85881356507736	2460.6483396344597	123.25885649694288	1311.5294509864902	4099.884339042921	3961.45631838655	10640.88839464866	1432.6353651587706	2802.3664426039427	777.9322810914858	3026.351656984586	0.0	2475.7420097128515	7449.633427851863	1.4912280701754386	2883.172151112778	5088.333353209223	373.0047340856535	2410.8988527559736	1500.2968891671983	953.4226880978284	979.9788776211062	1507.708545154733	57.88520169888797	3334.6340000680007	1491.0334085623258	2499.386626694042	614.3137274381797	5261.339415822007	313.0571235706764	2723.9770815484267	2395.4959258693275	1871.7558501700864	2164.4160217878493	3111.670476308872	24.89531315385689	2069.062447157932	5356.247413557487	0.0	0.0	0.0	4256.199464440692	0.0
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	24547.065382694575	42728.3613782176	22917.0825024606	23442.84386825849	24207.11187453374	22206.70694079875	14799.025181102425	33851.31566388669	31144.79325423318	23311.164040585867	26366.27844976277	27320.67294501512	128978.3624434378	103414.07919346812	47592.236627474784	30775.51934191541	56653.82708113399	47699.33093320162	48727.71516568087	60121.604397069015	49968.72402354816	58304.69924719593	50622.8964043394	63369.17211469453	21378.4146591172	29946.457469773028	19501.45253522495	24297.821622279334	10928.659891711282	39206.42578162416	17741.863283768515	25083.111213918623	0.0	15485.857992450205	31400.22990279481	104.00110246366856	24227.120839474566	36866.886035561685	7520.719766999984	18820.87646177015	13451.194466821054	12579.928254765564	10581.21862298467	9161.391919588064	322.3829827302517	23226.70067970535	31577.42686597631	29941.459702196244	11728.873923707228	26774.05346464726	30945.111073079715	32797.28457800991	8172.484691085705	21220.50822314226	11415.507107418109	41419.46999115485	247.60797215754388	32195.17078763567	27117.67196247196	26099.082839405637	20876.191844782777	14798.8514531702	27821.92718211226	9607.30661331149
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	24547.065382694575	42728.3613782176	22917.0825024606	23442.84386825849	24207.11187453374	22206.706940798755	14799.025181102425	33851.31566388669	31144.79325423318	23311.164040585867	26366.27844976277	27320.672945015114	128978.3624434378	103414.07919346812	47592.236627474784	30775.5193419154	56653.82708113399	47699.33093320162	48727.71516568087	60121.604397069015	49968.72402354816	58304.699247195946	50622.8964043394	63369.17211469453	21378.4146591172	29946.45746977303	19501.45253522495	24297.821622279334	10928.659891711282	39206.42578162416	17741.863283768515	25083.111213918623	0.0	15485.857992450205	31400.22990279481	104.00110246366854	24227.120839474566	36866.886035561685	7520.719766999985	18820.876461770156	13451.194466821053	12579.928254765562	10581.21862298467	9161.391919588064	322.3829827302517	23226.70067970535	31577.426865976315	29941.459702196244	11728.873923707228	26774.05346464726	30945.111073079715	32797.28457800991	8172.484691085705	21220.50822314226	11415.507107418109	41419.46999115485	247.60797215754388	32195.17078763567	27117.67196247196	26099.08283940564	20876.191844782777	14798.8514531702	27821.92718211226	9607.30661331149
PWY4LZ-257	superpathway of fermentation (Chlamydomonas reinhardtii)	2490.637035872153	7.8464118699137	635.4606233910741	19.975151916585432	109.15149495661616	50.53749480442466	521.50823416346	11.293206593508112	7985.003138504763	3441.1784225916394	1395.148898346431	36.38245998577767	79.8769179484428	21.209434560647622	6.8963074614615385	7.841954831629246	61.482246358843305	18.530371278720736	25.284867606088685	375.082198799713	3.5489628802903623	50.221310639106456	4.9985140381494375	31.86804694783863	1624.6765479082494	0.0	2268.0392643894606	4778.2312794580885	0.0	67.46830599394713	3938.537310928866	1162.2926858305834	0.0	309.92156084603016	4022.2768594913127	0.0	697.7057509018357	710.4912373937663	5361.386975932247	2966.9818664050918	14.96819594513909	11.430112512320004	70.01441170463593	99.27656899268617	101.42056902494772	1181.3879802248462	390.5614108983776	1319.2939900785484	3415.307581714036	676.6310909656114	0.0	28.50468441477413	447.3435906641613	9.987668401950788	597.0931100339909	192.25863269693	10.03179379106835	0.0	3721.193926715412	5366.471368182049	4117.50867484838	2866.9036299238865	5275.812996964426	8109.90795861237
PWY66-367	ketogenesis	815.0384739670773	0.0	362.3146271338064	14.61582046184451	0.0	27.662171461871157	465.4826223763035	3.2982822136082426	0.0	0.0	1258.4258227702264	12.926326608623311	0.0	15.895270255958955	0.0	2.369848962819366	21.697687918233346	0.0	5.952524297115985	0.0	11.942877345826188	0.0	0.0	3.3054391218339707	897.8237041123974	0.0	1081.189142286206	0.0	0.0	0.0	0.0	13.876663695298856	0.0	44.44063743050047	0.0	0.0	360.8268918361457	0.0	350.6940152776055	5.859530840568654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.8209094539857	0.0	22.17048454715005	0.0	319.96374245758744	0.0	0.0	212.90401709166136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-373	sucrose degradation V (sucrose &alpha;-glucosidase)	1141.8345296586488	3.139876625889762	268.6130232481407	7.998657396916776	43.97512986830944	20.292917739313523	217.8677736816836	2.8598812054957734	5411.170743834351	1884.9918684560475	747.9394165365557	14.577009027916551	34.854716958919845	6.859745478730364	2.8599042013533125	3.1398375639676166	25.133777638589965	7.41940105502974	7.139493226426765	151.50084168129808	1.4199821930545873	20.575955856208	1.9999591874820737	11.718786703771842	945.713330536	0.0	1042.450102704385	2898.277581296755	0.0	27.12863435213521	2585.609134619417	505.3955445120733	0.0	127.5923995375739	1850.3072204357616	0.0	289.03844640051545	292.4969267007652	4221.313076477056	1583.019228669233	5.998962671658594	4.579098945669225	28.248489056589975	40.22906391305312	84.18721928639776	516.0248769205862	159.2514292086089	571.0844660982634	2197.090083990075	284.803751615714	0.0	11.41786286919425	187.21391667698865	3.999600418704651	263.8777789297262	77.6387977549901	4.254526783143255	0.0	3063.0674125091587	6003.570105379437	2054.1131937593536	1438.8273977996764	4157.315943611445	6767.369156752595
PWY66-388	ceramide degradation by &alpha;-oxidation	106.17745885720502	98.56933498015673	1.499935381400887	86.48339588540449	0.0	0.0	162.70353884003524	96.87846820250182	175.25685111387642	0.0	321.8246425062693	0.0	0.0	4.244955990420138	0.0	0.0	0.0	0.0	2.249969915765197	62.97311600536296	0.0	0.0	118.418804127155	58.23161696393419	21.991424109323464	0.0	0.0	0.0	0.0	17.942874680560237	0.0	5.249336703430119	0.0	68.851773373056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.56565770062748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.94291074184247	25.466723669134165	563.5648624813022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-389	phytol degradation	11176.263698431834	7648.1229451829295	10234.807523214871	4922.277639257561	7925.162123583701	9018.41424209133	3862.05488615966	8513.095648725846	41498.120407753566	11867.93682671948	17124.486201225376	11982.365317066877	171212.70767360827	136365.6146478069	62997.67873124865	31887.50338085644	74101.87220376497	51764.38651666553	52275.99832393886	50356.87615920368	47315.71859230848	78102.83364856477	56547.4013738513	84663.1786026054	11871.562816415611	12291.662475572706	17608.786227168643	33306.1449695019	379.1951388565665	1897.267184659572	17874.953082471573	14179.896698312865	0.0	10565.621540736607	40348.99340656992	9.224081518182668	7817.351640660129	6131.360256087329	1974.5100270785756	3490.390179738959	5930.144360070651	3003.8411723038	3361.447301253881	5691.967464254261	278.3372747820295	9605.254926746622	6517.758880863774	7554.677890831777	12079.32713166336	5042.281376080827	4733.349793227699	4720.301626118257	3545.9352240250287	4295.283782368911	5397.971027399616	7185.984897143076	22.14389992661441	2806.973682434432	49488.85985252204	92755.39075482512	27177.62520756973	20178.377920735897	61627.70085319249	9.994907359462436
PWY66-391	fatty acid &beta;-oxidation VI (mammalian peroxisome)	230.30594627735192	69.86517990501245	0.0	11.753391198088073	0.0	59.345784229065856	0.0	5.974490744162032	0.0	0.0	0.0	5.9741130508106055	44.98418080707842	242.41581838217232	0.0	14.98903151549989	23.98948359031916	5.998905189610097	0.0	155.14514428061997	0.0	41.96910224110445	8.997775406244191	11.99771373246535	180.9108303985906	0.0	0.0	557.404247485862	4.952405426737784	33.80354018118288	0.0	0.0	0.0	98.37869046055462	35.9573162675646	0.0	96.67454481195963	5.983624620198295	0.0	2.997760661875568	0.0	0.0	0.0	0.0	0.0	0.0	39.22300477312079	0.0	0.0	5.98063048811524	28.85461728279999	0.0	0.0	8.935359438486122	0.0	23.76764768121641	0.0	0.0	0.0	742.4349649108411	11.992818800100302	0.0	0.0	0.0
PWY66-399	gluconeogenesis III	4042.2128004091664	10486.662270699851	9492.973944594214	4928.773026139214	14865.48409470384	3228.4948116561745	3106.8825265345213	11813.471366859792	3632.79555606443	8292.627476361751	11000.651940958074	8637.15009089244	702.3096089131933	5686.044584805324	537.137848614205	6643.73597581045	613.8109987610756	6640.945970392716	6376.467002657322	15033.850916885487	11082.577797042091	1984.1362150232696	3622.493417186801	661.4373482041035	2823.6512706473623	9871.576723342472	5052.122498168642	1394.2464946724713	471.1292888203865	9553.314331090529	8110.906793948996	7930.730359961226	0.0	6518.1547973832285	15024.242389890693	0.0	5259.571479588896	11285.258294722044	1176.2009862719565	5778.118432305355	6084.408543035905	3014.7977533710864	3077.052300078677	3985.235010059231	0.0	7931.371456158092	3670.992550180574	6404.899926761217	3609.979680481258	7185.705155766682	13972.355179255785	18579.92591831154	3362.087836829184	5818.478783475278	2752.832980433888	10347.844115118129	87.09168773300202	11498.243786600024	12505.692431393953	0.0	0.0	0.0	14686.100973720291	0.0
PWY66-409	superpathway of purine nucleotide salvage	659.339675211902	7451.7954504609725	3333.439107042053	333.592912707719	1408.9357666397743	1897.986256268695	1148.404589246608	6211.3440649767845	269.3060336746403	67.74973044173112	6472.392053637239	2130.645886817691	16.919066143187234	2705.2249870350856	0.0	42.38514562755277	205.7000397364013	277.6867827570516	285.2034117973716	4740.349294618463	16.990562277218096	561.098509459575	42.43696253476694	146.9074914942801	4639.454293283341	2180.2822301795622	4688.577901089005	0.0	113.22802631963424	10019.51778525444	8208.315643626707	6489.656736194234	0.0	3067.917422571983	11843.960399697864	0.0	2857.403277656951	5433.062964795035	548.9837594568512	776.0174790595648	938.4310975963474	1300.5742502548933	215.35298161944797	1113.7820350263207	0.0	6702.759875561039	2438.157827908454	5201.067333472915	3238.928872687805	1661.8984438600385	6995.552710876021	3703.856554181805	1853.117539006589	3444.2215562836504	0.0	5104.377745532937	72.0768878571777	10853.665434981544	13232.716238501094	17265.1012728631	0.0	0.0	16643.457419935472	0.0
PWY6666-2	dopamine degradation	1228.0	1029.0	282.0	128.0	151.0	64.0	227.0	1436.0	0.0	0.0	0.0	2437.0	0.0	88.0	0.0	132.0	59.0	603.0	91.0	0.0	190.0	73.0	134.0	30.0	40.0	2556.0	0.0	0.0	0.0	0.0	0.0	1138.0	0.0	2437.0	1162.0	0.0	40.0	160.0	7.0	0.0	643.0	282.0	513.0	1409.0	0.0	26.0	0.0	0.0	0.0	285.0	73.0	0.0	0.0	116.0	661.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle)	13002.363898750811	13850.095381680843	10971.888798503263	9043.140324701611	10330.082316751874	11320.634622003525	7416.935187765327	12935.620767494273	8779.558741241364	7513.040718419785	11792.957943992164	12895.119588855436	704.8852324030222	2178.1553402734776	405.5128821381461	6234.074625701266	1074.4520285005588	9158.588348061732	7432.792508362694	14998.738314151384	11330.421333699687	1032.2604535454432	8660.596297890354	390.40985154194686	10192.364753585352	12451.78528992372	6767.051306128626	5026.183469983042	5381.336176846032	12412.93509628632	9250.384134316388	9327.571848546448	0.0	5850.329006180868	14434.83200743752	0.0	10387.658753618762	10258.972030897712	2452.577965138754	6222.550539342548	6410.942439083154	4449.973394490891	4669.235866540385	3854.2095452916697	155.21009413913882	7983.490320869958	6939.515679098128	8679.072462406872	6881.92842412451	6207.910328151375	12498.35502218052	10751.821859354304	4469.363073553702	6381.847477752761	5493.486996715104	13494.630070550813	140.69869469499255	12279.73462485736	4790.303329437682	8867.438973418575	3390.6160586036262	1595.044006257904	12298.814007957177	436.5565023263933
PYRIDNUCSYN-PWY	NAD de novo biosynthesis I (from aspartate)	15135.589332647358	19563.23624511137	19971.17785459316	10772.26517401175	18686.712051139253	15512.519233023131	8355.012262760418	13387.330205794877	19465.90498049301	7045.697715963538	16082.589476920706	15245.86998065132	85788.88900032717	68169.75320892624	31734.99762052045	17251.0922141106	37348.449888921234	27675.25809467031	32224.1966674534	28579.067159867765	30714.52047331553	37859.32860957764	30563.369512039742	41908.11464459519	14284.75568563647	13144.022545351654	11238.619303604955	14167.24966112656	7998.135772706093	11340.207060409084	14180.704766206632	10510.287948931884	0.0	6770.865617678408	17467.524430713886	22.38211879975505	8634.874034643952	8504.19888841458	4063.681658679082	5031.801814420943	8508.504801055322	4387.355056437334	4800.271220850679	4372.256461524672	204.28854000658936	8495.99906904367	4735.139942621977	8208.807981098855	8475.870272876722	4856.941122711546	13730.285318825236	12258.754642753343	4249.894611555582	10423.894304711735	11237.957086237677	12470.971767147452	211.1370463809801	12380.782428906514	21178.797704567354	22726.093716112493	9966.55615186197	7221.235747977061	22772.0412854548	5738.662476810783
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	4133.147987432435	10742.99678455496	9186.315836426058	3594.56178064349	6072.650439845902	1839.7435763425924	2453.326619086176	8045.887982431613	14412.36143820178	3771.23513067865	4909.745899512668	3946.516633305099	92.37983753562612	703.72390641823	777.9886757281752	2299.059966327011	549.1209420227476	3627.797659611799	2089.686514059741	5091.642079421881	8612.25829516917	452.2091437762794	1960.9407365351628	213.96541087715465	7152.602867845011	6091.9587817440415	3773.4611238633065	10336.590290089827	62.322759669867885	2365.525672434327	5990.862568566094	4608.2512040460815	0.0	2633.965889559337	9061.500479084129	0.0	6216.196568355727	7144.791223672516	3485.6660794675745	4912.627517346402	4568.589078871119	3145.9365139387974	2585.983449811753	2081.948165219701	150.44600112661092	3193.2777445382544	4331.275805437313	3151.664493536179	3390.778588783776	1664.0186217520948	8039.090334360789	7565.938730118383	2069.2602683636296	5007.452487057963	4818.049147333673	5320.411217477686	26.85507451950343	4979.001523126033	10669.13691042199	15409.832335893534	3293.533435841602	1772.0882051339988	12783.829546530316	5583.992404839707
